session_id,user_id,label,attack_type,Isolation Forest,Autoencoder,LSTM Autoencoder
U0367_D17,U0367,0,normal,-0.1207033351443031,0.07794946,0.21377696
U0464_D4,U0464,0,normal,-0.0313451608140495,0.33184788,0.22661936
U0238_D6,U0238,0,normal,-0.120653303696894,0.082485974,0.22791468
U0499_D2,U0499,0,normal,-0.0470198501601252,0.15144703,0.2699893
U0573_D5,U0573,0,normal,-0.0626732686172021,0.25325826,0.41150656
U0506_D12,U0506,0,normal,-0.094711022979846,0.115790896,0.22791468
U0034_D13,U0034,0,normal,-0.0202489553111069,0.20599258,0.28156546
U0231_D8,U0231,0,normal,-0.1274497058169161,0.055947643,0.22791468
U0402_D16,U0402,0,normal,-0.0118260352443417,0.5229647,0.2699893
U0209_D9,U0209,0,normal,0.0822564610342023,0.1438906,0.22791468
U0092_D12,U0092,0,normal,-0.0147088177024015,0.5251665,0.41150656
U0428_D13,U0428,1,new_location,0.1469004154195935,4.516627,0.28156546
U0242_D17,U0242,0,normal,-0.043127290479471,0.26062077,0.28156546
U0158_D20,U0158,0,normal,0.002936565474807,0.18735054,0.28156546
U0057_D9,U0057,0,normal,-0.0652369176054086,0.20146018,0.22661936
U0472_D18,U0472,0,normal,-0.0820334431091587,0.24330002,0.1946163
U0477_D17,U0477,0,normal,-0.1254656663656798,0.08894397,0.21377696
U0434_D8,U0434,0,normal,-0.1281433748877024,0.072776,0.22791468
U0526_D20,U0526,0,normal,-0.0481389241623697,0.17959647,0.26129663
U0125_D12,U0125,0,normal,0.0106146484327452,0.4786793,0.28156546
U0150_D11,U0150,0,normal,-0.0924332773826907,0.12508911,0.22661936
U0334_D5,U0334,1,velocity_attack,0.2085581130017957,17.86332,0.42935443
U0580_D10,U0580,0,normal,-0.1288043401344923,0.05602553,0.21377696
U0053_D3,U0053,0,normal,-0.1301093307911763,0.011155329,0.21377696
U0033_D20,U0033,1,credential_attack,0.1246920486143392,1.6558845,0.78122795
U0242_D9,U0242,0,normal,-0.0741234058233799,0.08935192,0.2699893
U0327_D10,U0327,0,normal,-0.0411547914784318,0.16558167,0.2699893
U0043_D13,U0043,1,large_transfer,0.2304604386141847,5.373775,0.2699893
U0240_D2,U0240,0,normal,-0.0045139333113139,0.5060494,0.3965624
U0407_D6,U0407,0,normal,-0.1042409155071134,0.18553954,0.22791468
U0438_D12,U0438,0,normal,-0.1366246052544598,0.042168558,0.21377696
U0345_D16,U0345,0,normal,0.0199665144890283,0.19725639,0.2699893
U0203_D2,U0203,0,normal,-0.0621168958264324,0.10035776,0.2699893
U0470_D13,U0470,0,normal,-0.0938455663129773,0.21339631,0.22791468
U0211_D8,U0211,0,normal,0.0877839880308006,0.36758688,0.3965624
U0437_D19,U0437,0,normal,-0.0407480949045533,0.19928247,0.26129663
U0159_D9,U0159,0,normal,-0.1261018909696839,0.081687585,0.1946163
U0112_D7,U0112,0,normal,0.1312282226311512,0.62991273,0.40022975
U0483_D1,U0483,0,normal,0.0464076453148115,0.46869102,0.28156546
U0536_D3,U0536,0,normal,-0.0118307159654613,0.4176917,0.28156546
U0280_D8,U0280,0,normal,-0.0719250486136917,0.20486234,0.22791468
U0379_D3,U0379,0,normal,-0.0121176064243224,0.118669,0.2699893
U0397_D11,U0397,0,normal,0.0170968591453051,0.25577325,0.25575376
U0549_D19,U0549,1,new_device,0.1956960453242348,2.310426,0.4589417
U0128_D19,U0128,0,normal,-0.0829286332324473,0.07215087,0.22661936
U0520_D2,U0520,0,normal,-0.0388355159262073,0.28155053,0.2699893
U0468_D7,U0468,0,normal,-0.1221982667968673,0.070357606,0.1946163
U0525_D20,U0525,0,normal,-0.0711088188073116,0.23612393,0.22661936
U0111_D2,U0111,0,normal,0.0463545475511286,0.5981275,0.41897097
U0520_D16,U0520,0,normal,-0.1186287129107212,0.104189135,0.1946163
U0027_D11,U0027,0,normal,-0.1088356157469659,0.08480671,0.22791468
U0451_D13,U0451,0,normal,0.1114315607837059,0.54234195,0.1946163
U0485_D2,U0485,0,normal,0.157751339803758,0.44394636,0.28156546
U0249_D2,U0249,0,normal,-0.1140849917929924,0.098645724,0.1946163
U0521_D4,U0521,0,normal,-0.1061969691544199,0.10197519,0.21377696
U0193_D1,U0193,0,normal,-0.0540400698084166,0.232881,0.21377696
U0113_D4,U0113,0,normal,-0.0675103655996705,0.21383256,0.21377696
U0599_D1,U0599,0,normal,0.1546334643340737,0.80909866,0.2699893
U0462_D2,U0462,1,beneficiary_attack,0.2151499245883125,2.0185368,0.5442336
U0538_D5,U0538,0,normal,-0.0655467686004194,0.13662471,0.22791468
U0073_D11,U0073,0,normal,-0.1152703770873756,0.11202969,0.21377696
U0182_D7,U0182,1,new_device,0.114086538813807,1.5315729,0.4589417
U0319_D11,U0319,1,velocity_attack,0.1916200865753963,21.942366,0.42935443
U0470_D16,U0470,1,new_location,0.1211747396506188,2.4763646,0.28156546
U0153_D10,U0153,0,normal,-0.0779728757330924,0.10470046,0.22791468
U0595_D20,U0595,0,normal,-0.1186142583529932,0.100341804,0.41658178
U0101_D11,U0101,0,normal,-0.1124406058766159,0.09176836,0.21377696
U0254_D15,U0254,0,normal,-0.0960885431038143,0.12120741,0.22661936
U0042_D12,U0042,0,normal,-0.0159571205215698,0.42696807,0.28156546
U0392_D18,U0392,0,normal,-0.0172451369000861,0.38866833,0.2699893
U0475_D9,U0475,0,normal,-0.0438021990104331,0.36162153,0.41150656
U0526_D16,U0526,0,normal,0.0033086246696905,0.67079806,0.21377696
U0454_D5,U0454,0,normal,-0.1385796150161934,0.034270648,0.1946163
U0136_D15,U0136,0,normal,-0.0414232354031214,0.25316826,0.28156546
U0207_D7,U0207,0,normal,-0.0968448090635332,0.18343738,0.22791468
U0076_D4,U0076,0,normal,0.0154745370092194,0.8104507,0.22791468
U0543_D1,U0543,1,beneficiary_attack,0.1592519911877749,3.5329735,0.5442336
U0063_D18,U0063,1,beneficiary_attack,0.195872648083843,1.7224066,0.5442336
U0298_D3,U0298,0,normal,0.0728488206885165,0.09924747,0.1946163
U0310_D2,U0310,0,normal,0.0271453663720003,0.467993,0.41897097
U0501_D18,U0501,0,normal,-0.0695446356369686,0.17326686,0.22661936
U0315_D2,U0315,0,normal,0.049557351837174,0.068374805,0.2699893
U0556_D5,U0556,0,normal,0.0548474654150837,0.3073426,0.2699893
U0242_D10,U0242,0,normal,-0.0324595789494646,0.17093687,0.26129663
U0408_D4,U0408,0,normal,-0.1103485697327996,0.11004907,0.21377696
U0480_D4,U0480,0,normal,0.0492007753053699,0.8044433,0.25575376
U0597_D14,U0597,0,normal,-0.1172624182444035,0.110151745,0.22791468
U0168_D10,U0168,0,normal,0.0107380479354822,0.23239554,0.2699893
U0198_D18,U0198,0,normal,0.0774494511786378,0.14725313,0.21377696
U0030_D11,U0030,0,normal,-0.1268499101173978,0.05125857,0.21377696
U0091_D6,U0091,0,normal,0.1537178473603988,0.78393626,0.26129663
U0162_D5,U0162,0,normal,-0.1239801670726122,0.062301014,0.41035748
U0230_D20,U0230,0,normal,0.0214676775713106,0.2803642,0.28156546
U0304_D16,U0304,0,normal,-0.1109453649460279,0.01882387,0.21377696
U0220_D11,U0220,0,normal,-0.0771693675066575,0.1361008,0.22791468
U0565_D4,U0565,0,normal,-0.0538484222949371,0.14701433,0.22661936
U0362_D19,U0362,0,normal,-0.0564298224573067,0.18612522,0.25575376
U0196_D18,U0196,0,normal,-0.1223340485950998,0.058141455,0.21377696
U0578_D5,U0578,0,normal,-0.0401038105793954,0.2240027,0.21377696
U0212_D16,U0212,0,normal,0.0822792277526632,0.13682568,0.21377696
U0330_D5,U0330,0,normal,-0.0584353480768845,0.1039861,0.22661936
U0270_D1,U0270,0,normal,-0.0840692628998398,0.15984647,0.21377696
U0187_D18,U0187,1,velocity_attack,0.1150812123025488,15.3719635,0.40494108
U0016_D2,U0016,0,normal,-0.1282196481263094,0.025272645,0.21377696
U0559_D20,U0559,0,normal,-0.0167747434177877,0.25814757,0.28156546
U0036_D2,U0036,0,normal,-0.026330761191761,0.19842273,0.26129663
U0280_D1,U0280,0,normal,-0.011231335730908,0.42422542,0.26129663
U0448_D1,U0448,0,normal,-0.0513727974206953,0.41232127,0.22791468
U0441_D15,U0441,0,normal,-0.0880108423818852,0.21843201,0.22791468
U0585_D18,U0585,0,normal,-0.1251350803069126,0.0779296,0.21377696
U0403_D15,U0403,1,velocity_attack,0.2007285942351498,15.58803,0.40494108
U0467_D20,U0467,0,normal,-0.0530709783538126,0.18963742,0.2699893
U0247_D5,U0247,1,composite_ato,0.2646075713554614,5.055517,0.69102186
U0461_D4,U0461,0,normal,-0.1302460666923783,0.07522663,0.21377696
U0444_D4,U0444,0,normal,-0.0995313007005936,0.17148688,0.22791468
U0298_D11,U0298,0,normal,-0.0513391272245253,0.21271463,0.28156546
U0311_D19,U0311,0,normal,-0.1102103482239211,0.10116611,0.22791468
U0334_D18,U0334,0,normal,-0.0464211232284275,0.17319173,0.26129663
U0277_D10,U0277,0,normal,-0.1172588343368218,0.118011564,0.22791468
U0002_D4,U0002,0,normal,-0.0977260519656036,0.10940752,0.22791468
U0115_D10,U0115,0,normal,0.1792750647178541,0.71679515,0.2699893
U0422_D1,U0422,0,normal,-0.0870513067687896,0.17555192,0.21377696
U0161_D11,U0161,0,normal,-0.1049307988864458,0.16185215,0.22791468
U0083_D12,U0083,0,normal,-0.0048222438615669,0.9652797,0.25575376
U0283_D7,U0283,0,normal,0.0803326992699773,0.2103947,0.25575376
U0484_D8,U0484,0,normal,-0.1047473559015575,0.1369925,0.22791468
U0342_D2,U0342,0,normal,0.0046938872615739,0.52504057,0.26129663
U0495_D9,U0495,1,credential_attack,0.1227528642820072,1.6502506,0.78122795
U0172_D19,U0172,0,normal,-0.0479167853952604,0.24757443,0.28156546
U0008_D5,U0008,0,normal,-0.0717952617517735,0.31179985,0.22791468
U0081_D17,U0081,1,large_transfer,0.2321478473618587,6.0425806,0.2699893
U0000_D12,U0000,0,normal,-0.0754637961353978,0.19334549,0.1946163
U0225_D10,U0225,0,normal,-0.0442938004002678,0.22347447,0.2699893
U0284_D4,U0284,0,normal,0.0034714435712644,0.7200201,0.21377696
U0574_D4,U0574,0,normal,-0.0439442103749271,0.24312475,0.41057152
U0480_D20,U0480,1,new_location,0.1474914363084921,2.500046,0.28156546
U0351_D5,U0351,0,normal,-0.0447267684055801,0.11226099,0.28156546
U0532_D19,U0532,0,normal,0.0840376618975263,0.15347464,0.1946163
U0158_D5,U0158,0,normal,0.0064953047079647,0.20171732,0.25575376
U0163_D6,U0163,0,normal,-0.1341158857032098,0.030320905,0.1946163
U0502_D2,U0502,0,normal,-0.1187496033728421,0.105806224,0.21377696
U0195_D15,U0195,0,normal,-0.0172494114355089,0.2617376,0.22791468
U0500_D15,U0500,0,normal,-0.0399137175187578,0.38998002,0.41150656
U0181_D17,U0181,0,normal,-0.1291861611411808,0.07540094,0.22791468
U0361_D9,U0361,0,normal,-0.0801248138143864,0.12356559,0.21377696
U0316_D12,U0316,0,normal,-0.10250958128384,0.054934107,0.22661936
U0045_D7,U0045,0,normal,-0.0634330360119243,0.3469804,0.22791468
U0305_D5,U0305,0,normal,-0.1096187207483071,0.14270163,0.22791468
U0443_D15,U0443,0,normal,-0.0830991345414969,0.11546057,0.22791468
U0400_D18,U0400,0,normal,0.0197790486890485,0.25562435,0.2699893
U0343_D15,U0343,0,normal,-0.0622318805133099,0.11455933,0.25575376
U0514_D5,U0514,0,normal,-0.113846794927665,0.069255896,0.1946163
U0141_D19,U0141,0,normal,0.0852205586954059,0.15846427,0.40022975
U0391_D20,U0391,1,new_location,0.1215160080238374,2.607993,0.28156546
U0132_D2,U0132,0,normal,-0.1150473683389782,0.13170105,0.22791468
U0559_D6,U0559,0,normal,-0.0602670229496387,0.06872811,0.1946163
U0271_D18,U0271,0,normal,-0.0226036767830983,0.3212003,0.2699893
U0265_D5,U0265,0,normal,-0.1040567447066239,0.09624563,0.22661936
U0406_D9,U0406,0,normal,-0.0554257082479083,0.14758576,0.2699893
U0397_D6,U0397,0,normal,-0.0357134356286263,0.18963416,0.2699893
U0580_D18,U0580,0,normal,-0.1236697442707411,0.06499893,0.22791468
U0129_D17,U0129,0,normal,0.0465296036463955,0.6705816,0.2699893
U0428_D17,U0428,0,normal,-0.0127331519709439,0.5041171,0.1946163
U0312_D14,U0312,0,normal,-0.0945557308182997,0.18713576,0.22791468
U0042_D1,U0042,0,normal,-0.0922836129925656,0.13924569,0.21377696
U0394_D9,U0394,0,normal,-0.1190755409693871,0.097300515,0.22791468
U0290_D2,U0290,0,normal,-0.0226126066934264,0.4112367,0.26129663
U0541_D4,U0541,0,normal,-0.0712839450352582,0.14290124,0.22661936
U0211_D19,U0211,0,normal,-0.0668682122787565,0.13625084,0.2699893
U0274_D1,U0274,0,normal,-0.0779626718614434,0.18628585,0.1946163
U0378_D6,U0378,1,credential_attack,0.1223604432206942,1.6426476,0.78122795
U0029_D17,U0029,0,normal,-0.035270171538209,0.32910627,0.2699893
U0308_D15,U0308,0,normal,-0.0060968383870577,0.1727359,0.26129663
U0339_D9,U0339,0,normal,-0.1099883507367676,0.13971457,0.21377696
U0501_D4,U0501,1,composite_ato,0.2541399505061238,5.1804733,0.69102186
U0127_D7,U0127,1,composite_ato,0.2644709055112012,11.275481,0.69102186
U0452_D9,U0452,0,normal,-0.1127599885974064,0.12474399,0.22791468
U0100_D3,U0100,0,normal,0.0095554036537996,0.15130521,0.28156546
U0070_D2,U0070,0,normal,-0.1097289254325055,0.1493953,0.22791468
U0068_D13,U0068,0,normal,-0.0218717292211636,0.36723772,0.28156546
U0548_D5,U0548,0,normal,-0.112748985944771,0.091432124,0.1946163
U0560_D15,U0560,0,normal,0.0727422990849452,0.10316341,0.1946163
U0505_D12,U0505,0,normal,0.0222844582971981,0.78823805,0.22661936
U0112_D10,U0112,0,normal,0.1091773398058479,0.08776215,0.2699893
U0281_D19,U0281,0,normal,-0.0596582176556216,0.17392653,0.41057152
U0328_D4,U0328,0,normal,-0.1024110936482367,0.13362223,0.22791468
U0484_D15,U0484,0,normal,-0.1086978754819494,0.10559463,0.21377696
U0037_D16,U0037,0,normal,-0.124876007855293,0.06096208,0.3965624
U0393_D5,U0393,0,normal,-0.1130078908170745,0.08315876,0.21377696
U0471_D5,U0471,0,normal,-0.1198116690191432,0.0931516,0.22791468
U0533_D20,U0533,0,normal,-0.065418223124531,0.12490257,0.22661936
U0161_D16,U0161,0,normal,0.1947480465812533,1.5119585,0.28156546
U0476_D4,U0476,0,normal,-0.0855486274380514,0.13471204,0.22791468
U0201_D14,U0201,0,normal,-0.0858878597999824,0.17642617,0.22661936
U0597_D8,U0597,0,normal,-0.0059452156437636,0.7249944,0.28156546
U0296_D18,U0296,0,normal,-0.1264911344629909,0.06419123,0.22791468
U0198_D7,U0198,0,normal,-0.0280177666849198,0.38385507,0.26129663
U0032_D10,U0032,0,normal,-0.1163935611878578,0.10677699,0.3965624
U0459_D6,U0459,0,normal,-0.1347912024365827,0.043198638,0.1946163
U0391_D13,U0391,0,normal,-0.1225374158718846,0.106738746,0.21377696
U0111_D9,U0111,0,normal,-0.0570895439180998,0.09347144,0.25575376
U0472_D5,U0472,0,normal,-0.1254077746188432,0.04451638,0.21377696
U0483_D20,U0483,0,normal,0.1172924780380441,0.9088123,0.28156546
U0261_D19,U0261,0,normal,0.0048136346231566,0.8499242,0.26129663
U0080_D9,U0080,0,normal,-0.1224153084713254,0.109936245,0.21377696
U0028_D13,U0028,0,normal,-0.1175644823962016,0.13050307,0.1946163
U0443_D7,U0443,1,credential_attack,0.1497135306357014,1.7951884,0.78122795
U0290_D4,U0290,0,normal,-0.1155636527463715,0.13737445,0.21377696
U0472_D2,U0472,1,beneficiary_attack,0.1989328757679795,3.5348403,0.5442336
U0492_D13,U0492,0,normal,-0.0102565606445408,0.48690164,0.21377696
U0150_D3,U0150,0,normal,-0.1121080191629443,0.06999267,0.1946163
U0281_D4,U0281,0,normal,-0.1107843813254697,0.109592855,0.22791468
U0432_D10,U0432,0,normal,-0.0115502691567511,0.033269424,0.2699893
U0506_D9,U0506,0,normal,0.1083177103428757,0.22105344,0.25575376
U0104_D5,U0104,0,normal,-0.0532548686593589,0.21408309,0.28156546
U0384_D16,U0384,0,normal,-0.1244263154578636,0.036797296,0.21377696
U0278_D12,U0278,0,normal,-0.0792174944568343,0.2904562,0.22791468
U0161_D15,U0161,1,new_location,0.2563751322759471,1.5762997,0.28156546
U0468_D18,U0468,0,normal,0.0522918758198194,0.7630858,0.28156546
U0269_D16,U0269,0,normal,-0.1077193825862524,0.13278742,0.22791468
U0303_D17,U0303,0,normal,-0.0492896026481076,0.303913,0.22791468
U0133_D6,U0133,0,normal,-0.1127220880611032,0.050910927,0.22791468
U0408_D15,U0408,0,normal,0.0444996820599562,0.21867324,0.2699893
U0230_D11,U0230,0,normal,-0.0294944886542954,0.2654489,0.2699893
U0440_D20,U0440,1,composite_ato,0.2569015520332404,20.453981,0.69102186
U0206_D16,U0206,0,normal,-0.0076916694677517,0.42796004,0.41150656
U0439_D19,U0439,0,normal,-0.115159693207286,0.066848174,0.22791468
U0076_D8,U0076,0,normal,-0.13783866178077,0.013915858,0.21377696
U0283_D9,U0283,0,normal,0.093877815676363,0.30383337,0.2699893
U0300_D5,U0300,0,normal,0.0029986729284723,0.73050904,0.21377696
U0210_D12,U0210,0,normal,-0.0856051341316656,0.19195573,0.41035748
U0518_D4,U0518,0,normal,-0.0295478024948868,0.33760294,0.28156546
U0346_D8,U0346,0,normal,-0.1272442267949711,0.024258597,0.21377696
U0027_D9,U0027,0,normal,-0.1152268519704705,0.12096146,0.21377696
U0071_D16,U0071,0,normal,-0.0208749273234726,0.18269378,0.26129663
U0459_D15,U0459,0,normal,-0.0021179280294328,0.33397016,0.2699893
U0100_D10,U0100,1,new_location,0.1386563305001054,1.44199,0.28156546
U0449_D20,U0449,0,normal,0.1258517948757752,0.78208,0.26129663
U0299_D9,U0299,0,normal,-0.1207268338769846,0.09954889,0.21377696
U0233_D1,U0233,0,normal,-0.0722228617292146,0.19279745,0.21377696
U0333_D4,U0333,1,velocity_attack,0.2462219884426528,17.31677,0.38790223
U0472_D11,U0472,0,normal,-0.1038063632139859,0.089614645,0.21377696
U0551_D7,U0551,0,normal,-0.1085339390857083,0.071818545,0.22791468
U0353_D15,U0353,0,normal,-0.0554552234594769,0.38035268,0.41150656
U0450_D5,U0450,0,normal,-0.1316045227799759,0.056198385,0.1946163
U0205_D3,U0205,0,normal,-0.0451459722500149,0.15761644,0.26129663
U0140_D1,U0140,0,normal,-0.0877553685861265,0.16076535,0.41658178
U0565_D19,U0565,0,normal,-0.0685450832578056,0.15844029,0.22661936
U0567_D20,U0567,0,normal,-0.0159740337530427,0.51772726,0.22791468
U0506_D7,U0506,1,velocity_attack,0.1796215071852007,28.18917,0.41845408
U0051_D8,U0051,0,normal,-0.1011984611893956,0.1881755,0.22791468
U0115_D16,U0115,1,new_location,0.1956131025048567,1.2325518,0.28156546
U0241_D1,U0241,0,normal,-0.0358879820500382,0.29255533,0.2699893
U0226_D14,U0226,0,normal,-0.0792518288803096,0.16333888,0.1946163
U0347_D2,U0347,0,normal,-0.1161276403756122,0.13167888,0.1946163
U0497_D6,U0497,0,normal,-0.1036947070320505,0.15427256,0.22791468
U0008_D11,U0008,0,normal,0.0748353237321214,0.56164867,0.26129663
U0405_D8,U0405,0,normal,0.0138350870239363,1.1195341,0.26129663
U0496_D10,U0496,0,normal,-0.1362331738527962,0.036684547,0.21377696
U0525_D18,U0525,0,normal,-0.078247890155592,0.28042075,0.22791468
U0268_D19,U0268,0,normal,-0.1180783666309235,0.08031568,0.22791468
U0301_D20,U0301,1,new_device,0.118584116380998,1.8634897,0.4589417
U0102_D11,U0102,1,velocity_attack,0.2042625903122071,20.522196,0.41845408
U0450_D20,U0450,0,normal,-0.1325327703421998,0.06397119,0.21377696
U0115_D18,U0115,0,normal,-0.0674065558620629,0.22454892,0.21377696
U0352_D5,U0352,0,normal,-0.091961154035677,0.12293296,0.1946163
U0052_D9,U0052,0,normal,-0.1251916431157638,0.055988867,0.41035748
U0021_D2,U0021,1,new_location,0.1540693138616989,1.3753823,0.28156546
U0542_D10,U0542,0,normal,-0.0130541237689424,0.039999474,0.25575376
U0539_D3,U0539,0,normal,-0.1306419021185093,0.049862765,0.21377696
U0030_D12,U0030,0,normal,-0.1021276628533057,0.17540565,0.21377696
U0499_D19,U0499,0,normal,-0.124081896673222,0.106672615,0.21377696
U0570_D12,U0570,0,normal,0.056317414852489,1.04263,0.26129663
U0437_D5,U0437,0,normal,-0.0958301210998622,0.12991092,0.22791468
U0452_D4,U0452,0,normal,-0.1167426716138655,0.12808128,0.21377696
U0166_D11,U0166,0,normal,-0.1046078360628602,0.14020097,0.41035748
U0458_D8,U0458,0,normal,-0.1179916252219153,0.09954203,0.22791468
U0546_D9,U0546,0,normal,-0.0642109120609386,0.16695212,0.28156546
U0486_D2,U0486,0,normal,-0.1260763162278215,0.07219422,0.21377696
U0104_D16,U0104,0,normal,-0.1368471511715939,0.0430203,0.1946163
U0089_D14,U0089,0,normal,-0.1367070519569261,0.04572276,0.1946163
U0432_D7,U0432,0,normal,-0.0516793677092722,0.21710746,0.2699893
U0213_D20,U0213,0,normal,-0.0836735955639643,0.14002305,0.22661936
U0276_D2,U0276,0,normal,-0.0060547247440404,0.18941218,0.28156546
U0229_D10,U0229,0,normal,-0.0915720878606911,0.12562652,0.22661936
U0071_D20,U0071,0,normal,0.0187219597087545,0.5544507,0.41897097
U0521_D2,U0521,0,normal,-0.1181742527347487,0.049059585,0.21377696
U0438_D10,U0438,0,normal,-0.0532707169293987,0.04064804,0.2699893
U0235_D14,U0235,0,normal,-0.1020870150570139,0.19436482,0.21377696
U0548_D6,U0548,0,normal,-0.0534313668163396,0.23313764,0.22661936
U0082_D1,U0082,0,normal,-0.0120432346550267,0.34658954,0.2699893
U0313_D17,U0313,0,normal,-0.0548846923675027,0.15095213,0.22661936
U0179_D17,U0179,0,normal,0.0049563781238719,0.5283022,0.22791468
U0541_D14,U0541,0,normal,0.0865871827156824,0.20017272,0.22791468
U0598_D17,U0598,0,normal,-0.1163552286016015,0.10060472,0.22791468
U0483_D4,U0483,0,normal,-0.0698963092178744,0.0380052,0.2699893
U0071_D14,U0071,0,normal,-0.0720691089714599,0.18348926,0.21377696
U0525_D11,U0525,0,normal,-0.074386693941797,0.18499681,0.22791468
U0259_D7,U0259,0,normal,-0.0874906196860198,0.12793888,0.41658178
U0072_D20,U0072,0,normal,-0.0906534491337522,0.084257945,0.1946163
U0364_D1,U0364,1,new_location,0.0758641306205424,2.1949148,0.28156546
U0352_D17,U0352,0,normal,-0.1041645371700587,0.14467436,0.22791468
U0105_D19,U0105,0,normal,-0.0745246771838693,0.12104503,0.22661936
U0052_D5,U0052,0,normal,-0.1033898316950222,0.08821807,0.22661936
U0495_D13,U0495,0,normal,-0.1109951995586125,0.10670923,0.3965624
U0457_D9,U0457,0,normal,-0.0702349622832968,0.0488812,0.25575376
U0187_D8,U0187,0,normal,-0.0066547947562406,0.4108497,0.21377696
U0398_D1,U0398,0,normal,-0.0617609165106223,0.29181072,0.22791468
U0540_D4,U0540,0,normal,-0.1148932917344568,0.09770342,0.41035748
U0004_D1,U0004,0,normal,-0.0770280246042893,0.17702824,0.21377696
U0502_D10,U0502,0,normal,-0.1301643085188305,0.053837344,0.21377696
U0000_D7,U0000,0,normal,-0.0536202928338965,0.068887055,0.2699893
U0456_D17,U0456,0,normal,0.0079881557520894,0.51488864,0.41035748
U0433_D15,U0433,0,normal,-0.1005284753271572,0.15117389,0.22791468
U0286_D11,U0286,0,normal,-0.0407726719524267,0.23880188,0.2699893
U0542_D5,U0542,0,normal,-0.1208529335449485,0.13046512,0.21377696
U0191_D20,U0191,0,normal,-0.0946734253721546,0.17380522,0.21377696
U0365_D6,U0365,0,normal,0.0735580116666587,0.26689976,0.21377696
U0547_D12,U0547,0,normal,0.1136496664366142,0.58689976,0.22661936
U0259_D10,U0259,0,normal,0.0380097557856484,0.40223965,0.2699893
U0522_D15,U0522,0,normal,-0.1173374938810173,0.10284911,0.41658178
U0342_D4,U0342,0,normal,-0.0964192820389929,0.12298904,0.21377696
U0432_D2,U0432,0,normal,-0.0797995798077354,0.1914168,0.22661936
U0424_D6,U0424,0,normal,-0.0904820024205737,0.12409721,0.22661936
U0404_D4,U0404,0,normal,0.0746594428933757,0.19660546,0.1946163
U0449_D1,U0449,0,normal,-0.0828922356408022,0.2136977,0.22791468
U0011_D4,U0011,0,normal,-0.0278785856775592,0.16038543,0.2699893
U0133_D4,U0133,0,normal,0.0556250934400592,0.14341035,0.25575376
U0536_D9,U0536,0,normal,-0.0415186880654904,0.22244106,0.2699893
U0362_D6,U0362,0,normal,-0.1086367214529747,0.1050309,0.22791468
U0547_D16,U0547,0,normal,-0.1214883726756449,0.097800694,0.22791468
U0252_D19,U0252,0,normal,-0.0264259280129984,0.29784036,0.2699893
U0400_D15,U0400,0,normal,0.0111000263679743,0.59566957,0.22661936
U0234_D14,U0234,0,normal,-0.0844066037918179,0.15546738,0.22791468
U0236_D12,U0236,0,normal,-0.1335114715015984,0.023937838,0.21377696
U0226_D9,U0226,0,normal,0.0067133869657184,0.5994456,0.28156546
U0061_D12,U0061,0,normal,-0.1239251978080616,0.029385852,0.1946163
U0135_D7,U0135,0,normal,-0.0938955590248585,0.11812682,0.22661936
U0487_D17,U0487,0,normal,0.1100979685688601,0.33226377,0.41150656
U0138_D20,U0138,0,normal,-0.1336638972606779,0.06092378,0.1946163
U0147_D9,U0147,0,normal,-0.133318413950328,0.034626145,0.21377696
U0267_D16,U0267,0,normal,0.1747923321237749,1.0902845,0.26129663
U0199_D3,U0199,0,normal,-0.133448943733294,0.039417133,0.21377696
U0179_D14,U0179,0,normal,-0.1180285847791224,0.100131996,0.22791468
U0120_D1,U0120,0,normal,-0.0767985985861149,0.19822955,0.1946163
U0520_D18,U0520,1,large_transfer,0.2398392459129403,2.9401522,0.2699893
U0133_D9,U0133,0,normal,0.0973500591330522,0.38262206,0.2699893
U0453_D2,U0453,0,normal,-0.0951328719665503,0.17816746,0.21377696
U0308_D10,U0308,0,normal,-0.0941875489368334,0.06291345,0.22661936
U0358_D5,U0358,0,normal,-0.0245868726876126,0.14069831,0.2699893
U0065_D1,U0065,0,normal,0.0063536907580683,0.6000707,0.28156546
U0330_D10,U0330,0,normal,-0.0814428486039738,0.1513184,0.21377696
U0272_D11,U0272,0,normal,-0.0827444042899669,0.06432369,0.22661936
U0569_D17,U0569,0,normal,-0.086376871118221,0.13879462,0.22661936
U0090_D5,U0090,0,normal,-0.0537235148533088,0.106886044,0.22661936
U0384_D20,U0384,0,normal,-0.1217853447260379,0.060258176,0.21377696
U0379_D5,U0379,0,normal,-0.1226861452855082,0.07970372,0.1946163
U0049_D8,U0049,0,normal,-0.0580020286478786,0.2256572,0.22661936
U0242_D14,U0242,0,normal,-0.0604478655849555,0.16921635,0.25575376
U0297_D7,U0297,0,normal,-0.1320211295936533,0.024617402,0.21377696
U0422_D10,U0422,1,beneficiary_attack,0.1305381964971366,5.056923,0.5442336
U0091_D20,U0091,0,normal,-0.0749661876116388,0.12361165,0.21377696
U0327_D18,U0327,0,normal,-0.0875109184599407,0.07503238,0.22661936
U0286_D10,U0286,0,normal,-0.081961360000588,0.25057694,0.22791468
U0322_D13,U0322,0,normal,-0.0817777863857528,0.19989502,0.22661936
U0231_D2,U0231,1,credential_attack,0.119220757316996,1.6435791,0.78122795
U0275_D3,U0275,0,normal,-0.1315019859117546,0.07586637,0.22791468
U0153_D14,U0153,0,normal,-0.0778004934930369,0.10925335,0.22661936
